source_type,source_url,source_capture_utc,jurisdiction_x,permit_or_record_id,record_status,record_date,record_date_iso,project_address_x,project_city,project_state,description_raw,contractor_name_raw,contractor_name_normalized_x,dedupe_key,lift_probability_score,score_hits,recency_ok,contractor_domain,domain_resolution_source,contractor_name_normalized_y,jurisdiction_y,project_address_y,score,email_candidate,contact_role_bucket,generation_method,email,email_verification_status,email_is_catchall,email_quality_score,email_verification_provider,personalization_tokens
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075453,active,2025-12-12,2025-12-12,10000 W OHARE AIRPORT,Chicago,IL,*TOWER CRANE* PHASE 1 TEMPORARY CONSTRUCTION OF TOWER CRANE MODEL POTAIN MD569 REPORTED_COST:1500000,HUNT CONSTRUCTION GROUP INC,hunt construction group,bd0c22ec357733dc3291632a8bb20367e09dd205,8,"crane_direct,issued_or_awarded_status",False,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,projects@huntcompanies.com,role_inbox,role_inbox,projects@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101075453""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075453,active,2025-12-12,2025-12-12,10000 W OHARE AIRPORT,Chicago,IL,*TOWER CRANE* PHASE 1 TEMPORARY CONSTRUCTION OF TOWER CRANE MODEL POTAIN MD569 REPORTED_COST:1500000,HUNT CONSTRUCTION GROUP INC,hunt construction group,bd0c22ec357733dc3291632a8bb20367e09dd205,8,"crane_direct,issued_or_awarded_status",False,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,project@huntcompanies.com,role_inbox,role_inbox,project@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101075453""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075453,active,2025-12-12,2025-12-12,10000 W OHARE AIRPORT,Chicago,IL,*TOWER CRANE* PHASE 1 TEMPORARY CONSTRUCTION OF TOWER CRANE MODEL POTAIN MD569 REPORTED_COST:1500000,HUNT CONSTRUCTION GROUP INC,hunt construction group,bd0c22ec357733dc3291632a8bb20367e09dd205,8,"crane_direct,issued_or_awarded_status",False,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,operations@huntcompanies.com,role_inbox,role_inbox,operations@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101075453""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075453,active,2025-12-12,2025-12-12,10000 W OHARE AIRPORT,Chicago,IL,*TOWER CRANE* PHASE 1 TEMPORARY CONSTRUCTION OF TOWER CRANE MODEL POTAIN MD569 REPORTED_COST:1500000,HUNT CONSTRUCTION GROUP INC,hunt construction group,bd0c22ec357733dc3291632a8bb20367e09dd205,8,"crane_direct,issued_or_awarded_status",False,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,dispatch@huntcompanies.com,role_inbox,role_inbox,dispatch@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101075453""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075453,active,2025-12-12,2025-12-12,10000 W OHARE AIRPORT,Chicago,IL,*TOWER CRANE* PHASE 1 TEMPORARY CONSTRUCTION OF TOWER CRANE MODEL POTAIN MD569 REPORTED_COST:1500000,HUNT CONSTRUCTION GROUP INC,hunt construction group,bd0c22ec357733dc3291632a8bb20367e09dd205,8,"crane_direct,issued_or_awarded_status",False,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,safety@huntcompanies.com,role_inbox,role_inbox,safety@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101075453""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075453,active,2025-12-12,2025-12-12,10000 W OHARE AIRPORT,Chicago,IL,*TOWER CRANE* PHASE 1 TEMPORARY CONSTRUCTION OF TOWER CRANE MODEL POTAIN MD569 REPORTED_COST:1500000,HUNT CONSTRUCTION GROUP INC,hunt construction group,bd0c22ec357733dc3291632a8bb20367e09dd205,8,"crane_direct,issued_or_awarded_status",False,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,info@huntcompanies.com,role_inbox,role_inbox,info@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101075453""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075453,active,2025-12-12,2025-12-12,10000 W OHARE AIRPORT,Chicago,IL,*TOWER CRANE* PHASE 1 TEMPORARY CONSTRUCTION OF TOWER CRANE MODEL POTAIN MD569 REPORTED_COST:1500000,HUNT CONSTRUCTION GROUP INC,hunt construction group,bd0c22ec357733dc3291632a8bb20367e09dd205,8,"crane_direct,issued_or_awarded_status",False,huntcompanies.com,seed,hunt construction group,"Chicago, IL",10000 W OHARE ST,0.0,bids@huntcompanies.com,role_inbox,role_inbox,bids@huntcompanies.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101075453""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101049418,phased permitting,2025-06-26,2025-06-26,410 N ELIZABETH ST,Chicago,IL,"DDS 2019 CBC: CAISSONS ONLY PERMIT FOR A 33-STORY MIXED OCCUPANCY BUILDING WITH 25 FLOORS OF RESIDENTIAL APARTMENTS TOTALING 384 UNITS. (OCCUPANCY GROUPS: R-2, M, S-2; TYPE 1A CONSTRUCTION). ALL AS PER PLANS.CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:1000000",CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,dacaf2aba65c85dc69496466b64c24d71aaf15a1,5,"high_rise_multifamily,generator_or_ups",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,estimating@clarkconstruction.com,role_inbox,role_inbox,estimating@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""high_rise_multifamily,generator_or_ups"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101049418""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101049418,phased permitting,2025-06-26,2025-06-26,410 N ELIZABETH ST,Chicago,IL,"DDS 2019 CBC: CAISSONS ONLY PERMIT FOR A 33-STORY MIXED OCCUPANCY BUILDING WITH 25 FLOORS OF RESIDENTIAL APARTMENTS TOTALING 384 UNITS. (OCCUPANCY GROUPS: R-2, M, S-2; TYPE 1A CONSTRUCTION). ALL AS PER PLANS.CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:1000000",CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,dacaf2aba65c85dc69496466b64c24d71aaf15a1,5,"high_rise_multifamily,generator_or_ups",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,projects@clarkconstruction.com,role_inbox,role_inbox,projects@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""high_rise_multifamily,generator_or_ups"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101049418""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101049418,phased permitting,2025-06-26,2025-06-26,410 N ELIZABETH ST,Chicago,IL,"DDS 2019 CBC: CAISSONS ONLY PERMIT FOR A 33-STORY MIXED OCCUPANCY BUILDING WITH 25 FLOORS OF RESIDENTIAL APARTMENTS TOTALING 384 UNITS. (OCCUPANCY GROUPS: R-2, M, S-2; TYPE 1A CONSTRUCTION). ALL AS PER PLANS.CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:1000000",CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,dacaf2aba65c85dc69496466b64c24d71aaf15a1,5,"high_rise_multifamily,generator_or_ups",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,project@clarkconstruction.com,role_inbox,role_inbox,project@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""high_rise_multifamily,generator_or_ups"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101049418""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101049418,phased permitting,2025-06-26,2025-06-26,410 N ELIZABETH ST,Chicago,IL,"DDS 2019 CBC: CAISSONS ONLY PERMIT FOR A 33-STORY MIXED OCCUPANCY BUILDING WITH 25 FLOORS OF RESIDENTIAL APARTMENTS TOTALING 384 UNITS. (OCCUPANCY GROUPS: R-2, M, S-2; TYPE 1A CONSTRUCTION). ALL AS PER PLANS.CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:1000000",CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,dacaf2aba65c85dc69496466b64c24d71aaf15a1,5,"high_rise_multifamily,generator_or_ups",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,operations@clarkconstruction.com,role_inbox,role_inbox,operations@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""high_rise_multifamily,generator_or_ups"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101049418""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101049418,phased permitting,2025-06-26,2025-06-26,410 N ELIZABETH ST,Chicago,IL,"DDS 2019 CBC: CAISSONS ONLY PERMIT FOR A 33-STORY MIXED OCCUPANCY BUILDING WITH 25 FLOORS OF RESIDENTIAL APARTMENTS TOTALING 384 UNITS. (OCCUPANCY GROUPS: R-2, M, S-2; TYPE 1A CONSTRUCTION). ALL AS PER PLANS.CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:1000000",CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,dacaf2aba65c85dc69496466b64c24d71aaf15a1,5,"high_rise_multifamily,generator_or_ups",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,dispatch@clarkconstruction.com,role_inbox,role_inbox,dispatch@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""high_rise_multifamily,generator_or_ups"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101049418""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101049418,phased permitting,2025-06-26,2025-06-26,410 N ELIZABETH ST,Chicago,IL,"DDS 2019 CBC: CAISSONS ONLY PERMIT FOR A 33-STORY MIXED OCCUPANCY BUILDING WITH 25 FLOORS OF RESIDENTIAL APARTMENTS TOTALING 384 UNITS. (OCCUPANCY GROUPS: R-2, M, S-2; TYPE 1A CONSTRUCTION). ALL AS PER PLANS.CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:1000000",CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,dacaf2aba65c85dc69496466b64c24d71aaf15a1,5,"high_rise_multifamily,generator_or_ups",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,safety@clarkconstruction.com,role_inbox,role_inbox,safety@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""high_rise_multifamily,generator_or_ups"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101049418""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101049418,phased permitting,2025-06-26,2025-06-26,410 N ELIZABETH ST,Chicago,IL,"DDS 2019 CBC: CAISSONS ONLY PERMIT FOR A 33-STORY MIXED OCCUPANCY BUILDING WITH 25 FLOORS OF RESIDENTIAL APARTMENTS TOTALING 384 UNITS. (OCCUPANCY GROUPS: R-2, M, S-2; TYPE 1A CONSTRUCTION). ALL AS PER PLANS.CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:1000000",CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,dacaf2aba65c85dc69496466b64c24d71aaf15a1,5,"high_rise_multifamily,generator_or_ups",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,info@clarkconstruction.com,role_inbox,role_inbox,info@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""high_rise_multifamily,generator_or_ups"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101049418""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101049418,phased permitting,2025-06-26,2025-06-26,410 N ELIZABETH ST,Chicago,IL,"DDS 2019 CBC: CAISSONS ONLY PERMIT FOR A 33-STORY MIXED OCCUPANCY BUILDING WITH 25 FLOORS OF RESIDENTIAL APARTMENTS TOTALING 384 UNITS. (OCCUPANCY GROUPS: R-2, M, S-2; TYPE 1A CONSTRUCTION). ALL AS PER PLANS.CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:1000000",CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,dacaf2aba65c85dc69496466b64c24d71aaf15a1,5,"high_rise_multifamily,generator_or_ups",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,bids@clarkconstruction.com,role_inbox,role_inbox,bids@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""high_rise_multifamily,generator_or_ups"",""status"":""phased permitting"",""address"":"""",""permit_id"":""101049418""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067675,active,2025-04-23,2025-04-23,626 S WABASH AVE,Chicago,IL,FOUNDATION PERMIT FOR POTAIN MB485 FREE STANDING TOWER CRANE REPORTED_COST:100000,CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,4b3dacc2e34cbbcd2c24c58a277c2fe1600c70ac,8,"crane_direct,issued_or_awarded_status",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,estimating@clarkconstruction.com,role_inbox,role_inbox,estimating@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101067675""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067675,active,2025-04-23,2025-04-23,626 S WABASH AVE,Chicago,IL,FOUNDATION PERMIT FOR POTAIN MB485 FREE STANDING TOWER CRANE REPORTED_COST:100000,CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,4b3dacc2e34cbbcd2c24c58a277c2fe1600c70ac,8,"crane_direct,issued_or_awarded_status",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,projects@clarkconstruction.com,role_inbox,role_inbox,projects@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101067675""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067675,active,2025-04-23,2025-04-23,626 S WABASH AVE,Chicago,IL,FOUNDATION PERMIT FOR POTAIN MB485 FREE STANDING TOWER CRANE REPORTED_COST:100000,CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,4b3dacc2e34cbbcd2c24c58a277c2fe1600c70ac,8,"crane_direct,issued_or_awarded_status",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,project@clarkconstruction.com,role_inbox,role_inbox,project@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101067675""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067675,active,2025-04-23,2025-04-23,626 S WABASH AVE,Chicago,IL,FOUNDATION PERMIT FOR POTAIN MB485 FREE STANDING TOWER CRANE REPORTED_COST:100000,CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,4b3dacc2e34cbbcd2c24c58a277c2fe1600c70ac,8,"crane_direct,issued_or_awarded_status",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,operations@clarkconstruction.com,role_inbox,role_inbox,operations@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101067675""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067675,active,2025-04-23,2025-04-23,626 S WABASH AVE,Chicago,IL,FOUNDATION PERMIT FOR POTAIN MB485 FREE STANDING TOWER CRANE REPORTED_COST:100000,CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,4b3dacc2e34cbbcd2c24c58a277c2fe1600c70ac,8,"crane_direct,issued_or_awarded_status",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,dispatch@clarkconstruction.com,role_inbox,role_inbox,dispatch@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101067675""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067675,active,2025-04-23,2025-04-23,626 S WABASH AVE,Chicago,IL,FOUNDATION PERMIT FOR POTAIN MB485 FREE STANDING TOWER CRANE REPORTED_COST:100000,CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,4b3dacc2e34cbbcd2c24c58a277c2fe1600c70ac,8,"crane_direct,issued_or_awarded_status",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,safety@clarkconstruction.com,role_inbox,role_inbox,safety@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101067675""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067675,active,2025-04-23,2025-04-23,626 S WABASH AVE,Chicago,IL,FOUNDATION PERMIT FOR POTAIN MB485 FREE STANDING TOWER CRANE REPORTED_COST:100000,CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,4b3dacc2e34cbbcd2c24c58a277c2fe1600c70ac,8,"crane_direct,issued_or_awarded_status",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,info@clarkconstruction.com,role_inbox,role_inbox,info@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101067675""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067675,active,2025-04-23,2025-04-23,626 S WABASH AVE,Chicago,IL,FOUNDATION PERMIT FOR POTAIN MB485 FREE STANDING TOWER CRANE REPORTED_COST:100000,CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,4b3dacc2e34cbbcd2c24c58a277c2fe1600c70ac,8,"crane_direct,issued_or_awarded_status",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,bids@clarkconstruction.com,role_inbox,role_inbox,bids@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101067675""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068685,active,2025-05-13,2025-05-13,626 S WABASH AVE,Chicago,IL,FOUNDATION PERMIT FOR POTAIN MD485B FREE STANDING TOWER CRANE- REVISION TO PERMIT 101067675 REPORTED_COST:100000,CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,69e22466a00e27710ae685c2a3d30d4758a4b4ba,8,"crane_direct,issued_or_awarded_status",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,estimating@clarkconstruction.com,role_inbox,role_inbox,estimating@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101068685""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068685,active,2025-05-13,2025-05-13,626 S WABASH AVE,Chicago,IL,FOUNDATION PERMIT FOR POTAIN MD485B FREE STANDING TOWER CRANE- REVISION TO PERMIT 101067675 REPORTED_COST:100000,CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,69e22466a00e27710ae685c2a3d30d4758a4b4ba,8,"crane_direct,issued_or_awarded_status",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,projects@clarkconstruction.com,role_inbox,role_inbox,projects@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101068685""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068685,active,2025-05-13,2025-05-13,626 S WABASH AVE,Chicago,IL,FOUNDATION PERMIT FOR POTAIN MD485B FREE STANDING TOWER CRANE- REVISION TO PERMIT 101067675 REPORTED_COST:100000,CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,69e22466a00e27710ae685c2a3d30d4758a4b4ba,8,"crane_direct,issued_or_awarded_status",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,project@clarkconstruction.com,role_inbox,role_inbox,project@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101068685""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068685,active,2025-05-13,2025-05-13,626 S WABASH AVE,Chicago,IL,FOUNDATION PERMIT FOR POTAIN MD485B FREE STANDING TOWER CRANE- REVISION TO PERMIT 101067675 REPORTED_COST:100000,CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,69e22466a00e27710ae685c2a3d30d4758a4b4ba,8,"crane_direct,issued_or_awarded_status",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,operations@clarkconstruction.com,role_inbox,role_inbox,operations@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101068685""}"
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068685,active,2025-05-13,2025-05-13,626 S WABASH AVE,Chicago,IL,FOUNDATION PERMIT FOR POTAIN MD485B FREE STANDING TOWER CRANE- REVISION TO PERMIT 101067675 REPORTED_COST:100000,CLARK CONSTRUCTION GROUP CHICAGO LLC,clark construction group chicago,69e22466a00e27710ae685c2a3d30d4758a4b4ba,8,"crane_direct,issued_or_awarded_status",False,clarkconstruction.com,seed,clark construction group chicago,"Chicago, IL",410 N ELIZABETH ST,0.0,dispatch@clarkconstruction.com,role_inbox,role_inbox,dispatch@clarkconstruction.com,catchall,True,risky,millionverifier,"{""jurisdiction"":"""",""city"":""Chicago"",""state"":""IL"",""trigger"":""crane_direct,issued_or_awarded_status"",""status"":""active"",""address"":"""",""permit_id"":""101068685""}"
