source_type,source_url,source_capture_utc,jurisdiction,permit_or_record_id,record_status,record_date,record_date_iso,project_address,project_city,project_state,description_raw,contractor_name_raw,contractor_name_normalized,dedupe_key,lift_probability_score,score_hits,recency_ok
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068144,active,2026-01-28,2026-01-28,1230 N PAULINA ST,Chicago,IL,"SELF CERT 2019 CBC: FULL BUILDING PERMIT FOR 2 STORY SINGLE FAMILY RESIDENCE WITH BASEMENT, ROOF ACCESS & ATTACHED GARAGE. (OCCUPANCY R-5; TYPE III-A CONSTRUCTION). REPORTED_COST:425000",PROPERTY ADVENTURES CORPORATION,property adventuresoration,f52562dfe10d942005dc16a7a03aff8fe10d0a9b,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072278,active,2026-01-09,2026-01-09,3637 W MCLEAN AVE,Chicago,IL,"SPR 2019 CBC. NEW 2 STORY WITH BASEMENT, 2 DWELLING UNITS FRAME BUILDING NEW DATACHED 2 CAR GARAGE. NEW 6 FEET HIGH FENCE WITH GATE. ROOF ACCESS TO PRIVATE ROOF DECK FOR 2ND FLOOR UNIT ONLY. ALL WORK AS PER PLANS. REPORTED_COST:425000","MK CONSTRUCTION & BUILDERS, INC.","mk construction & builders,.",a66a8c80dbf351de3038f2343942df8c054c1fce,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066237,active,2025-04-15,2025-04-15,4841 S PRAIRIE AVE,Chicago,IL,"NEW 3-STORY, 3-UNIT RESIDENTIAL MASONRY BUILDING, 3A CONSTRUCTION, W/ 3-STORY OPEN REAR EGRESS STAIR, REAR STEEL DECK @ 2ND & 3RD FLOORS, REAR CONCRETE PATIO, AND 3-CAR PRIVATE MASONRY GARAGE, PER PLAN REPORTED_COST:420000",CROWN CONSTRUCTION COMPANY,crown construction,2327a61bc8ae5090442bad36e1de7c561c42e49b,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065542,active,2025-07-03,2025-07-03,6624 S CHAMPLAIN AVE,Chicago,IL,"NEW 2-STORY, 2-UNIT RESIDENTIAL FRAME BUILDING, 5A CONSTRUCTION, W/ BASEMENT, OPEN REAR WOOD DECK, AND 2-CAR PRIVATE FRAME GARAGE, PER PLAN REPORTED_COST:420000",CAPITAL HOME IMPROVEMENT INC,capital home improvement,4bdbc66861603d552627660b1f030e4eb7ba1854,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067967,active,2025-11-25,2025-11-25,3254 W DOUGLAS BLVD,Chicago,IL,"SPR 2019 CBC .NEW 2-STORY, 2-UNIT RESIDENTIAL FRAME BUILDING W/ BASEMENT, 5A CONSTRUCTION, OPEN REAR WOOD DECK AND 2-CAR PRIVATE FRAME GARAGE, PER PLAN REPORTED_COST:420000",M STREET CONSTRUCTION INC,m street construction,aaea45dc76740932ada1766a6f4359cc959673a0,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065549,active,2025-10-15,2025-10-15,6326 S EBERHART AVE,Chicago,IL,"NEW 2-STORY, 2-UNIT RESIDENTIAL FRAME BUILDING W/ BASEMENT, 5A CONSTRUCTION, W/ OPEN REAR WOOD DECK AND 2-CAR PRIVATE FRAME GARAGE, PER PLAN REPORTED_COST:420000","MCNAMARA BUILDERS, INC.","mcnamara builders,.",24b6ace70235a08810f857a18400f3afc75433cd,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072825,active,2025-12-19,2025-12-19,1261 S FAIRFIELD AVE,Chicago,IL,"NEW 3-STORY, 3-UNIT RESIDENTIAL MASONRY BUILDING, 3A CONSTRUCTION, W/ OPEN REAR STEEL EGRESS STAIR @ 2ND & 3RD FLOOR, REAR CONCRETE PATIO, STAIR ENCLOSURE @ ROOF W/ PRIVATE ROOF DECK, AND 3-CAR CONCRETE PARKING PAD, PER PLAN REPORTED_COST:420000",REMCON INCORPORATED,remconorporated,3df823104f39e4cbc7b66cd7b824c038bf4223ea,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065103,active,2025-05-23,2025-05-23,4331 S INDIANA AVE,Chicago,IL,"NEW 3-STORY, 3-UNIT RESIDENTIAL MASONRY BUILDING, 3A CONSTRUCTION, W/ REAR STEEL EGRESS STAIR, OPEN REAR STEEL DECKS @ 2ND & 3RD FLOORS, REAR CONCRETE PATIO, AND 3-CAR PRIVATE MASONRY GARAGE, PER PLAN REPORTED_COST:420000",CROWN CONSTRUCTION COMPANY,crown construction,3b5164aed9a13594d6bc2c47c1f2970907286e90,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072821,active,2025-12-19,2025-12-19,1257 S FAIRFIELD AVE,Chicago,IL,"NEW 3-STORY, 3-UNIT RESIDENTIAL MASONRY BUILDING, 3A CONSTRUCTION, W/ OPEN REAR STEEL EGRESS STAIR @ 2ND & 3RD FLOOR, REAR CONCRETE PATIO, STAIR ENCLOSURE @ ROOF W/ PRIVATE ROOF DECK, AND 3-CAR CONCRETE PARKING PAD, PER PLAN REPORTED_COST:420000",REMCON INCORPORATED,remconorporated,a57f3de5af893dfc4a7e490a40ae40d805190374,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067968,active,2025-12-16,2025-12-16,3256 W DOUGLAS BLVD,Chicago,IL,"NEW 2-STORY, 2-UNIT RESIDENTIAL FRAME BUILDING W/ BASEMENT, 5A CONSTRUCTION, OPEN REAR WOOD DECK AND 2-CAR PRIVATE FRAME GARAGE, PER PLAN REPORTED_COST:420000",M STREET CONSTRUCTION INC,m street construction,dd75d03ba57f79eb1ffb15d554226e852094861a,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067926,active,2025-10-08,2025-10-08,4217 S INDIANA AVE,Chicago,IL,"NEW 3-STORY, 3-UNIT RESIDENTIAL MASONRY BUILDING, 3A CONSTRUCTION, W/ 3-STORY OPEN REAR STEEL EGRESS STAIR, REAR STEEL DECKS @ 2ND & 3RD FLOORS, REAR CONCRETE PATIO, AND 3-CAR PRIVATE MASONRY GARAGE, PER PLAN REPORTED_COST:420000",KEANEY CONSTRUCTION INC.,keaney construction.,fac480311e4e0a7b6d3cf75b0dc80071c5178c85,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101062147,complete,2025-04-29,2025-04-29,937 N ST LOUIS AVE,Chicago,IL,"SPR 2019 CBC: PROTOTYPE-PRIMARY APPLICATION: PLANS FOR A PROPOSED 2 STORY PREFAB MODULAR SINGLE FAMILY RESIDENTIAL, W/ CRAWLSPACE. FRONT STEEL PORCH, 6' WOOD FENCE, AND REAR 2 SPACE PARKING PAD, PER PLANS. R-5 OCCUPANCY, V-A CONSTRUCTION **NO CERTIFIED PLAN CORRECTIONS**. REPORTED_COST:406000",INHERENT L3C,inherent l3c,5a2d4f0ff8fdc287241c1ffb4a4123576d182e43,0,,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101062140,complete,2025-03-11,2025-03-11,822 N HOMAN AVE,Chicago,IL,"DOH AFFORDABLE HOUSING - SELF CERT 2019 CBC: COOK COUNTY PILOT AFFORDABLE HOUSING APPLICATION OF APPROVED PROTOTYPE PLANS, PERMIT NO. 100948286, PROPOSED 2 STORY PREFAB MODULAR SFR W/CRAWL SPACE. FRONT STEEL PORCH, AND REAR 2 SPACE PARKING PAD. REPORTED_COST:406000",INHERENT L3C,inherent l3c,4c8009750aa1b1b2f98f34eaa9fb989dea318fb4,0,,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101062143,complete,2025-03-06,2025-03-06,619 N HOMAN AVE,Chicago,IL,"SELF CERT 2019 CBC: AFFORDABLE HOUSING APPLICATION OF APPROVED PROTOTYPE PLANS, PERMIT NO. 100948286, PROPOSED 2 STORY PREFAB MODULAR SFR W/CRAWL SPACE. FRONT STEEL PORCH, AND REAR 2 SPACE PARKING PAD. REPORTED_COST:406000",INHERENT L3C,inherent l3c,e1bd838c2b6117c0f691619f72c029c3e993b197,0,,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101053557,suspended,2025-03-26,2025-03-26,6519 S LANGLEY AVE,Chicago,IL,"NEW 2-STORY, 2-UNIT RESIDENTIAL FRAME BUILDING, 5A CONSTRUCTION, W/ BASEMENT, OPEN REAR WOOD DECK, AND PRIVATE 2-CAR FRAME GARAGE, PER PLAN REPORTED_COST:400000","MCNAMARA BUILDERS, INC.","mcnamara builders,.",bb7b0d3f3f13f7b60d078c3315194d93cb698451,2,indoor_or_tight_access,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074176,active,2025-12-01,2025-12-01,10329 S MILLARD AVE,Chicago,IL,"SPR 2019 CBC: PROPOSED 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT, FRONT WOOD OPEN PORCH AND STAIRS, REAR WOOD DECK WITH STAIRS AND 2 CAR DETACHED FRAME GARAGE AS PER PLANS.**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT ** REPORTED_COST:400000","LEONARD & SON CONSTRUCTION COMPANY, INC","leonard & son construction,",6e4e9ee3335337afcce12d1b4e5df1f2c8da24b9,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067993,active,2025-07-08,2025-07-08,6552 S MARYLAND AVE,Chicago,IL,"6552 S MARYLAND AVE - SPR 2019 CBC: ERECT NEW 3 STORY, 3DU WITH REAR STAIR, AND 3 CAR PARKING PAD (OCCUPANCY GROUP R-5, CONSTRUCTION TYPE 3A) PER PLANS (PIN# PENDING ISSUANCE BY COOK COUNTY ASSESSOR) REPORTED_COST:400000",KASPER DEVELOPMENT LLC,kasper development,23db5bb0f5c1bcf71d8dcda732b6c172d7901fad,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074306,active,2025-11-05,2025-11-05,3327 W 109TH ST,Chicago,IL,"SPR 2019 CBC: PROPOSED 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT, FRONT OPEN PORCH, REAR COVERED PATIO AND 2 CAR ATTACHED GARAGE AS PER PLANS.**CERTIFED PLAN CORRECTIONS** REPORTED_COST:400000","LEONARD & SON CONSTRUCTION COMPANY, INC","leonard & son construction,",67d50e07f93bc33aa15ecf18b5e16f6bc580a34e,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067991,active,2025-07-16,2025-07-16,6548 S MARYLAND AVE,Chicago,IL,"SPR 2019 CBC: ERECT NEW 3 STORY, 3DU WITH REAR STAIR, AND 3 CAR PARKING PAD (OCCUPANCY GROUP R-5, CONSTRUCTION TYPE 3A) PER PLANS **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS ** REPORTED_COST:400000",KASPER DEVELOPMENT LLC,kasper development,54e9c8a2fc3e09da97b6d1e6c25a11ca33180c13,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101076712,active,2026-01-09,2026-01-09,1716 W BERWYN AVE,Chicago,IL,"SPR 2019 CBC: PROPOSED TWO STORY SINGLE FAMILY HOME WITH BASEMENT, FRONT STAIRS, AND DETACHED TWO CAR GARAGE, PER PLANS. ( OCCUPANCY R-5, CONSTRUCTION TYPE 5A) REPORTED_COST:400000","NORTH SHORE HOUSING, INC","north shore housing,",c04f462f543bdca670abc2d0c05b37035c4a4d23,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101057380,active,2025-08-20,2025-08-20,3047 S ARCHER AVE,Chicago,IL,"PROPOSED 3 STORY MIXED USE BUILDING W/1ST FLOOR OFFICE SPACE, 2ND AND 3RD FLOOR DWELLING UNITS W/REAR PORCH, AND 1 REAR PARKING SPACE PER PLANS. REPORTED_COST:400000","MPI CONTRACTING, INC.","mpi contracting,.",a740ea4c9cd615004d7ccb8bec31928b1d84d6d5,5,"high_rise_multifamily,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065428,active,2025-12-19,2025-12-19,2212 W SHAKESPEARE AVE,Chicago,IL,SELF CERTIFICATION- 2019 CBC. NEW 2 STORY SINGLE FAMILY RESIDENCE WITH FULL BASEMENT AND PRIVATE 2 CAR GARAGE W/ ROOF DECK & WALKWAY CONNECTION BETWEEN PRINCIPAL BUILDING & THE GARAGE. NEW STEEL STRUCTURED RAISED REAR DECK & STAIRS. NEW FENCING. ALL WORK AS PER PLANS. REPORTED_COST:400000,PLATINUM HOMES DEVELOPMENT CORPORATION,platinum homes developmentoration,f2b2b1cd1b4a30f0fa91daa121f8ea4e8b829f21,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101077293,active,2026-02-05,2026-02-05,2711 W 18TH ST,Chicago,IL,"SPR 2019 CBC: ERECT NEW 2 STORY WITH BASEMENT 3 DU WITH FRONT STAIR, REAR 2 STORY PORCH WITH STAIR, AND 3 CAR PARKING PAD IN THE REAR ( OCCUPANCY R-5, CONSTRUCTION 5A) REPORTED_COST:400000",KEOS REALTY LLC,keos realty,8ec20944f1aa7c2e895f619dfb3d1d87b80c6960,6,"indoor_or_tight_access,issued_or_awarded_status",True
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071106,active,2025-09-22,2025-09-22,6044 S EBERHART AVE,Chicago,IL,"SPR 2019, 5A RESIDENTIAL CONSTRUCTION 3 FLAT, SLAB ON GRADE, NEW CONSTRUCTION GROUND UP (3 DWELLING UNITS). ALL NEW HVAC, PLUMBING, ELECTRICAL, NEW REAR SLAB ON GRADE PARKING PAD, NEW FENCE REPORTED_COST:400000",RESTORATION LINCOLN PARK LLC,restoration lincoln park,27d72c712591bba4fa81c45b2f4f666830dbb4aa,6,"new_construction,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072000,active,2026-01-21,2026-01-21,3413 S EMERALD AVE,Chicago,IL,"SPR2019 CBC: NEW CONSTRUCTION OF A 2 STORY SINGLE FAMILY RESIDENTIAL BUILDING WITH EXTERIOR REAR STAIRS TO BASEMENT, REAR WOODEN DECK TO FIRST FLOOR AND CONCRETE STAIRS TO FIRST FLOOR.NEW CONSTRUCTION OF FRAME 2 CAR GARAGEOCCUPANCY: R5, CONSTRUCTION TYPE IIIA. CERTIFIED PLAN CORRECTIONS. REPORTED_COST:400000","SLIGO CONSTRUCTION, INCORPORATED","sligo construction,orporated",b7055638378e0fa51465de6438e3df8ef3069d18,8,"new_construction,indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072184,active,2025-09-10,2025-09-10,5534 N WAYNE AVE,Chicago,IL,"ERECT NEW TWO STORY SINGLE FAMILY HOME WITH BASEMENT, FRONT STAIR, AND DETACHED THREE CAR GARAGE ( OCCUPANCY R-5, CONSTRUCTION TYPE 5A) REPORTED_COST:400000","NORTH SHORE HOUSING, INC","north shore housing,",9aafadcd1c8a797f2c83fb39620908a4873138c9,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067852,active,2025-08-05,2025-08-05,1914 N ROCKWELL ST,Chicago,IL,"SELF-CERT 2019 CBRC: NEW CONSTRUCTION OF A (1,078) SQ. FT. 2-STORY, TYPE VA FRAME, 30¿ HT., SINGLE-FAMILY RESIDENCE WITH BASEMENT AND ROOF DECK AND NEW (421) SQ. FT., TYPE VA FRAME, ATTACHED 2-CAR GARAGE WITH ROOF DECK (OCCUPANCY GROUP R-5; TYPE VA CONSTRUCTION). REPORTED_COST:400000","CARROLL STREET PROPERTIES, LLC","carroll street properties,",5396b6452cde09bb66603cf9577243de0760328a,8,"new_construction,indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071105,active,2025-10-01,2025-10-01,6042 S EBERHART AVE,Chicago,IL,"SPR 2019 CBRC: 5A RESIDENTIAL 3 FLAT, SLAB ON GRADE, NEW CONSTRUCTION GROUND UP (3 DWELLING UNITS). ALL NEW HVAC, PLUMBING, ELECTRICAL, NEW REAR SLAB ON GRADE PARKING PAD, NEW FENCE REPORTED_COST:400000",RESTORATION LINCOLN PARK LLC,restoration lincoln park,f0d236aa6e6a266cd88d508e980316311e1754c5,6,"new_construction,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065470,active,2025-06-04,2025-06-04,10436 S TROY ST,Chicago,IL,"SPR 2019 CBC: PROPOSED 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT, FRONT WOOD LANDING AND STAIRS, REAR WOOD DECK WITH STAIRS AND REAR DETACHED 2 CAR FRAME GARAGE AS PER PLANS.(CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS) REPORTED_COST:400000","PELAR CONSTRUCTION, INC","pelar construction,",18fbad57595fd7c618889b62e6a93763f341fcb7,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074884,active,2025-10-17,2025-10-17,3714 N CLAREMONT AVE,Chicago,IL,"SELF CERTIFIED 2019 CBC. ERECT 2 STORY WITH BASEMENT FRAME SINGLE FAMILY RESIDENCE (TYPE 5-A, OCCUPANCY R-5), REAR WOOD PORCH, FRONT CONCRETE STAIRS, 2 CAR DETACHED GARAGE WITH ROOF TOP DECK H, 6' WOOD AND 4.5' H IRON FENCES AS PER PLAN. REPORTED_COST:400000",ADVANCED SOLUTIONS GROUP LLC,advanced solutions group,087f68603cc196e57867b3ec34519e3027258dc0,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072190,active,2025-12-02,2025-12-02,955 W 115TH ST,Chicago,IL,"PROPOSED TOWNHOME DEVELOPMENT W/FOUR 2 STORY UNITS, 4' IRON FENCE, AND 3 CAR GARAGE, PER PLANS. REPORTED_COST:400000",CITY HABITAT PROPERTIES LLC,city habitat properties,d8e37091f5e3093618db79d6600e55b4de3445bf,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068207,active,2025-09-09,2025-09-09,11153 S ALBANY AVE,Chicago,IL,SPR 2019 CBC: PROPOSED 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND 2 CAR DETACHED FRAME GARAGE WITH ROOF DECK AS PER PLANS.**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT ** REPORTED_COST:400000,IGOE CONSTRUCTION LLC,igoe construction,801c834645a62bd61af813142c959aad4c2710d4,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074318,active,2026-02-03,2026-02-03,5167 S MICHIGAN AVE,Chicago,IL,"5A RESIDENTIAL 3 FLAT (3 DU) SLAB ON GRADE, 3-STORY NEW CONSTRUCTION (FRAME) GROUND UP NEW ELECTRICAL, PLUMBING, HVAC, PARKING, FENCE (CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS) REPORTED_COST:400000",RESTORATION LINCOLN PARK LLC,restoration lincoln park,9a3c8f45ae727779e6154f3e830dce14bef63467,8,"new_construction,issued_or_awarded_status",True
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066338,active,2025-04-29,2025-04-29,2819 W WALNUT ST,Chicago,IL,"SPR 2019 CBC ERECT 3-STORY, 3 DWELLING UNITS RESIDENCE WITH 3 PARKING SPACES. ERECT COMBINATION OF 5' HIGH WROUGHT IRON AND 6' HIGH WOOD FENCE.**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT ** REPORTED_COST:400000",NATH CONSTRUCTION LLC,nath construction,80fc50b7831cdec770c5aba5f11bec39ee654d19,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065922,active,2025-05-22,2025-05-22,6730 N OXFORD AVE,Chicago,IL,"ERECT NEW TWO STORY SINGLE FAMILY HOME WITH BASEMENT, FRONT STAIR, AND DETACHED 2 CAR GARAGE AS PER PLANS ( OCCUPANCY GROUP R-5 CONSTRUCTION TYP 5A) REPORTED_COST:400000","JACK'S CONSTRUCTION & REMODELING, INC","jack's construction & remodeling,",798fe4b47d3cbaf1614693a0250bdb628c7f6a57,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101053556,suspended,2025-03-26,2025-03-26,6517 S LANGLEY AVE,Chicago,IL,"NEW 2-STORY, 2-UNIT RESIDENTIAL FRAME BUILDING, 5A CONSTRUCTION, W/ BASEMENT, OPEN REAR WOOD DECK, AND PRIVATE 2-CAR FRAME GARAGE, PER PLAN REPORTED_COST:400000","MCNAMARA BUILDERS, INC.","mcnamara builders,.",bb22e59ab803f932d7536b6ac7fd284a3d1f0a8c,2,indoor_or_tight_access,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071039,active,2025-08-08,2025-08-08,3721 N WHIPPLE ST,Chicago,IL,"SPR 2019 CBC: PROPOSED TWO STORY SINGLE FAMILY HOME WITH BASEMENT, FRONT STAIRS, AND DETACHED TWO CAR GARAGE, PER PLANS. ( OCCUPANCY R-5, CONSTRUCTION TYPE 5A) REPORTED_COST:400000","NORTH SHORE HOUSING, INC","north shore housing,",44e7ec0d1e3c119cde2a1858a5158f33b0eed733,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101063354,active,2025-05-20,2025-05-20,2307 S MARSHALL BLVD,Chicago,IL,"SPR 2019 CBC - ERECT NEW 3 STORY 3DU WITH FRONT STAIR, REAR 2 STORY PORCH WITH STAIRS, AND 3 CAR PARKING PAD IN THE REAR ( OCCUPANCY R-5, CONSTRUCTION 5A)**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT ** REPORTED_COST:400000",KEOS REALTY LLC,keos realty,ae79901387b493f167a4462c4242427ca42f9732,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066909,active,2025-12-08,2025-12-08,3426 N TROY ST,Chicago,IL,"SPR 2019 CBC: PROPOSED TWO STORY SINGLE FAMILY HOME WITH BASEMENT, FRONT STAIRS, AND DETACHED TWO CAR GARAGE, PER PLANS. ( OCCUPANCY R-5, CONSTRUCTION TYPE 5A) REPORTED_COST:400000","NORTH SHORE HOUSING, INC","north shore housing,",d5835f04b248f8786b1029639f7dfda18b6a3109,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071355,active,2025-09-04,2025-09-04,6621 S DREXEL AVE,Chicago,IL,"SPR 2019 CBRC: NEW 3-STORY, 3-UNIT RESIDENTIAL MASONRY BUILDING, 3A CONSTRUCTION, W/ OPEN REAR STEEL DECKS AND EGRESS STAIR AT 2ND & 3RD FLOORS, REAR CONCRETE PATIO, AND 3-CAR PRIVATE MASONRY GARAGE, PER PLAN REPORTED_COST:400000",CROWN CONSTRUCTION COMPANY,crown construction,31591032988b801f754a0c8c574ea55cc196567e,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101073196,active,2025-10-17,2025-10-17,442 W ROOT ST,Chicago,IL,"SELF-CERT: ERECT A NEW 2-STORY SINGLE FAMILY HOUSE W/ BASEMENT AND ENCLOSED GARAGE (FRAME CONSTRUCTION) WITH ASSOCIATED ARCHITECTURE, ELECTRICAL, MECHANICAL AND PLUMBING WORK. REPORTED_COST:400000",H&L MASTER LLC,h&l master,e0958295dae08f0977c267150c2327903989557d,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075553,active,2025-12-22,2025-12-22,5837 W IOWA ST,Chicago,IL,"SELF CERT 2019 CBC: NEW FRAME 2-STORY SINGLE FAMILY RESIDENCE ON SLAB (OCCUPANCY GROUP R-5, TYPE V-A CONSTRUCTION)-NEW FRAME DETACHED 2-CAR GARAGE- NEW CONC PATIO/CONC WALK AND CONC APRON REPORTED_COST:400000","MIDLAND HOME BUILDERS, LLC","midland home builders,",d9b467c71150371d6b9a64e97a6ff2fe4b1cc773,2,issued_or_awarded_status,False
