source_type,source_url,source_capture_utc,jurisdiction,permit_or_record_id,record_status,record_date,record_date_iso,project_address,project_city,project_state,description_raw,contractor_name_raw,contractor_name_normalized,dedupe_key,lift_probability_score,score_hits,recency_ok,contractor_domain,domain_resolution_source
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072658,active,2025-09-09,2025-09-09,2111 N ELSTON AVE,Chicago,IL,"SELF-CERT 2019 CBC INITIAL BUILDOUT OF 3,506 SQ.FT. WITHIN 2111 N. ELSTON AVE. BUILDING, TENANT SPACE AT 2137-2141 N ELSTON AVE. TO BE KNOWN AS 2141 N ELSTON FOR PERSONAL SERVICES / NAIL SALON ON FIRST FLOOR OF 7-STORY MIXED-USE COMMERCIAL / RESIDENTIAL BUILDING. WORK INCLUDES NEW 200 AMP ELECTRICAL SERVICE, 3 FURNACES, 3 A/C CONDENSERS, 16 PLUMBED PEDICURE CHAIRS, 2 TOILET ROOMS, HAND SINKS, WASHER/DRYER, UTILITY SINK. OCCUPANCY GROUP B, TYPE 1-B CONSTRUCTION REPORTED_COST:275000",CORAL INC,coral,68d87c127f176973901006e8a078de291879674b,5,"high_rise_multifamily,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101070000,active,2025-12-24,2025-12-24,4205 W GRAND AVE,Chicago,IL,"SPR - 2019 CBC - NEW CONSTRUCTION 1 STORY MASONRY BUILDING CONTRACTOR STORAGE WITH 4 TENANT SPACES, 8 COVERED CAR PARKING SPACES AND 7 OPEN CAR PARKING SPACES, 20 BIKE SPACES, MASONRY TRASH ENCLOSURE , AND WOOD AND METAL FENCES PER PLANS (OCCUPANCY CLASS S-1, CONSTRUCTION TYPE IIIA) 4205-4221 W. GRAND AVE. REPORTED_COST:260000","MK CONSTRUCTION & BUILDERS, INC.","mk construction & builders,.",e8dd3f8b81634e1564aad86215ad638d33c0ac15,6,"new_construction,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074850,active,2026-02-23,2026-02-23,217 N SANGAMON ST,Chicago,IL,"DDS 2019 CBC: REVISION TO PERMIT 101036424. INCLUDES ADDITIONAL ELECTRICAL SERVICE IN BASEMENT, L1 TENANT POWER REVISIONS, NEW TENANT DEMISING WALLS ON L2 AND 10, AND NEW L2 MANAGEMENT OFFICE. REPORTED_COST:250000",H&S REMODELING INC,h&s remodeling,9826f806cb58f94c973519cf498df43afa925f3f,6,"indoor_or_tight_access,issued_or_awarded_status",True,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066806,active,2025-07-16,2025-07-16,5440 W DRUMMOND PL,Chicago,IL,"SELF-CERT: ERECT NEW ONE STORY WITH BASEMENT SINGLE FAMILY FRAME RESIDENCE WITH ENTRY FRONT PORCH, REAR WOOD DECK, TWO PARKING SPACES WITH & NEW WOOD AND METAL FENCE AS PER ARCHITECTS PLANS.THE SCOPE OF WORK INCLUDES: ARCHITECTURE, PLUMBING, HVAC AND ELECTRIC. CURRENT USE: VACANT LOT. PROPOSED USE: NEW S.F.R. REPORTED_COST:250000",ROMERO'S CONSTRUCTION SERVICE INC,romero's construction service,af9a704729372526ffc5108b573c427596f296dd,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101063049,active,2025-07-15,2025-07-15,4950 N CENTRAL AVE,Chicago,IL,"PROPOSED 2 STORY SINGLE FAMILY RESIDENCE W/BASEMENT, WOOD STAIR FROM PARKING, CONCRTE STAIR TO BASEMENT (R5 OCCUPANCY, 5A CONSTRUCTION TYPE) AND 2 PARKING PADS, PER PLANS. VARIATION #114-25-Z APPROVED 05.19.2025 REPORTED_COST:250000",DANNY'S CONSTRUCTION GROUP INC,danny's construction group,68a704d693544c975cb51b34dee736f644cdce39,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101063462,active,2025-03-19,2025-03-19,511 W 129TH PL,Chicago,IL,"SELF-CERT 2019 CBC: FULL BUILDING PERMIT FOR A 3 STORY SINGLE FAMILY HOME WITH BASEMENT, REAR METAL PORCH AND STAIRS (OCCUPANCY GROUP R-5, TYPE V-A CONSTRUCTION) ELEVATOR INSTALLATION IS A SEPARATE SUBMISSION AND APPROVAL BY THE ELEVATOR BUREAU. **NO ROOF DECK ALLOWED ABOVE THIRD FLOOR** REPORTED_COST:250000",TMT REALTY AND CONSTRUCTION LLC,tmt realty and construction,edd4f2d882ab47f2fce4b2e0afebf986a69ed4c7,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072895,active,2025-12-09,2025-12-09,1930 S MAY ST,Chicago,IL,"SELF-CERT 2019 CBC: NEW CONSTRUCTION OF A (1,167) SQ. FT. 3-STORY, TYPE VA FRAME, 37¿ HT., 2-UNIT RESIDENTIAL BUILDING WITH A (403) SQ. FT. ROOF DECK, NEW (171) SQ. FT., METAL, REAR OPEN DECK, AND NEW (451) SQ. FT., TYPE VA FRAME, DETACHED 2-CAR GARAGE WITH ROOF DECK (OCCUPANCY GROUP R-5, TYPE VA CONSTRUCTION). REPORTED_COST:250000",CHICAGO TITLE LAND TRUST 8002392109,chicago title land trust 8002392109,25db09c18f174ff57eb9eff08d2553efe2d617a8,6,"new_construction,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101069155,active,2025-08-04,2025-08-04,923 N MASSASOIT AVE,Chicago,IL,"SELF-CERT: ERECT NEW 2 STORY SINGLE FAMILY FRAME RESIDENCE WITH BASEMENT, NEW OPEN FRONT WOOD STAIR & LANDING, NEW OPEN REAR WOOD DECK, NEW WOOD FENCE, NEW METAL FENCE AND NEW 1 STORY 2 CAR FRAME GARAGE.THE SCOPE OF WORK INCLUDES: ARCHITECTURE, PLUMBING, HVAC AND ELECTRIC. CURRENT USE: VACANT LOTPROPOSED USE: NEW S.F.R. REPORTED_COST:250000",ROMERO'S CONSTRUCTION SERVICE INC,romero's construction service,70b932b4a336406a655d452d3d8e3b6ca4ce4487,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074403,active,2026-02-25,2026-02-25,1613 S AVERS AVE,Chicago,IL,SC 2019 CBC: FULL BUILDING PERMIT FOR NEW CONSTRUCTION OF A 3-STORY 3 D.U. BUILDING. PROPOSED R-5 OCCUPANCY; TYPE VA CONSTRUCTION. REPORTED_COST:250000,ALTEZA GROUP LLC,alteza group,a00bbdbf9c0e1d4ab9b1cf847fb2881e67c1dad5,8,"new_construction,issued_or_awarded_status",True,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101073066,active,2025-09-23,2025-09-23,2148 N TRIPP AVE,Chicago,IL,SPR 2019 CBC - PROPOSED NEW SINGLE FAMILY HOME TWO STORY W/ FRONT PORCH ENTRANCE AND BASEMENT AND NEW TWO CAR DETACHED FRAME GARAGE AS PER PLANS.**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT ** REPORTED_COST:250000,ESCOBAR REAL ESTATE INVESTMENTS LLC,escobar real estate investments,eb57a0218757056df1a13a6bdd64c13cef0519cb,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072479,active,2025-10-06,2025-10-06,3649 N CLAREMONT AVE,Chicago,IL,"SELF-CERT 2019 CBC: NEW 2-CAR MASONRY GARAGE WITH ROOF DECK (OCCUPANCY R-5; CONSTRUCTION TYPE: 3B) INTERIOR RENOVATION OF MUD ROOM ONLY IN EXISTING PRINCIPAL BUILDING (NO ADDITION)PRINCIPAL BUILDING IS A SINGLE FAMILY HOME, 2-STORY, 1 UNIT REPORTED_COST:250000",G CORP,g,0b0f873cfdfe6d74710d5fecb3e6c1b0f4fb5346,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101062391,active,2025-03-14,2025-03-14,10121 S AVENUE M,Chicago,IL,SPR 2019 CBC: RECONSTRUCTION OF FIRE DAMAGED AND DEMOLISHED 2-UNIT RESIDENCE. SCOPE OF WORK INCLUDES NEW CONSTRUCTION OF A 2-1/2 STORY FRAME 2 UINT RESDENCE WITH BASEMENT. (OCCUPANCY: R-5; CONSTRUCTION TYPE: VA) REPORTED_COST:250000,"CCA RESTORATION, INC","cca restoration,",e060314fc74cbee392273e66e617832c611ea299,8,"new_construction,indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101077354,active,2026-02-18,2026-02-18,1619 W SUMMERDALE AVE,Chicago,IL,"**SELF-CERT** 2019 CBC PROPOSED TWO STORY SINGLE FAMILY FRAME RESIDENCE WITH BASEMENT, FRONT OPEN MASONRY STEPS WITH ROOF, REAR CONCRETE PATIO, NEW TWO CAR FRAME GARAGE W/ ROOFTOP DECK AND PERGOLA **SELF-CERT** (OCCUPANCY CLASS R-5, CONSTRUCTION TYPE VA) REPORTED_COST:250000",REAL VIEW DD LLC,real view dd,c569bf6dc1b8bf0fb1d184888030d7bba6abf050,6,"indoor_or_tight_access,issued_or_awarded_status",True,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066798,active,2025-05-28,2025-05-28,1258 N MAYFIELD AVE,Chicago,IL,"PROPOSED 2 STORY SFR W/BASEMENT, FRONT STAIRS/LANDING, REAR DECK, 5' FRONT IRON/6' SIDE WOOD FENCES, AND 2 CAR GARAGE, PER PLANS. REPORTED_COST:250000",ROMERO'S CONSTRUCTION SERVICE INC,romero's construction service,b50e373fa6ba6a6ecbc3dcdf5cb665f52e312ef7,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101070652,active,2025-11-25,2025-11-25,11336 S THROOP ST,Chicago,IL,SPR 2019 CBRC: ERECT NEW 1 STORY SINGLE FAMILY RESIDENCE WITH BASEMENT PER ARCH PLANS. REPORTED_COST:240000,"ADVANCED RESTORATION SERVICES, INC","advanced restoration services,",c08cd12bb080a747d331af398f937d05c90535ab,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101076387,active,2025-12-31,2025-12-31,5235 S NAGLE AVE,Chicago,IL,"SPR 2019 CBC: PROPOSED 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT, FRONT 1 STORY OPEN WOOD PORCH AND STAIRS, REAR 1 STORY OPEN WOOD DECK WITH STAIRS AND REAR 2 CAR DETACHED FRAME GARAGE AS PER PLANS. REPORTED_COST:240000",SEAN O'CONNOR,sean o'connor,1174c5b1c0cb0f3e505d92729673c48fdc0c06a8,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101012890,active,2025-03-10,2025-03-10,2526 S STARK ST,Chicago,IL,"DOH ARO AFFORDABLE HOUSING-SELF CERT 2019 CBC: ERECT A NEW 2 STORY, V-A, SFR W/ BASEMENT AND DETACHED 1 STORY, V-A 2 CAR GARAGE AS PER PLANS (OCCUPANCY: R-5 CONSTRUCTION TYPE: V-A) REPORTED_COST:237000","MPI CONTRACTING, INC.","mpi contracting,.",a191d0e2e0d6cf156327d3860d0d363d7fab0e58,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101012887,active,2025-03-10,2025-03-10,2520 S STARK ST,Chicago,IL,"DOH ARO AFFORDABLE HOUSING-SELF CERT 2019 CBC: ERECT A NEW 2 STORY, V-A, SFR W/ BASEMENT AND DETACHED 1 STORY, V-A 2 CAR GARAGE AS PER PLANS (OCCUPANCY: R-5 CONSTRUCTION TYPE: V-A) REPORTED_COST:237000","MPI CONTRACTING, INC.","mpi contracting,.",350d8c4a41f62db0e1b706b924e462010e52f59e,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101012889,active,2025-03-10,2025-03-10,2524 S STARK ST,Chicago,IL,"DOH ARO AFFORDABLE HOUSING-SELF CERT 2019 CBC: ERECT A NEW 2 STORY, V-A, SFR W/ BASEMENT AND DETACHED 1 STORY, V-A 2 CAR GARAGE AS PER PLANS (OCCUPANCY: R-5 CONSTRUCTION TYPE: V-A) REPORTED_COST:237000","MPI CONTRACTING, INC.","mpi contracting,.",2bdd919abbdb96152d66093bb1935d95c771de77,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101012888,active,2025-03-10,2025-03-10,2522 S STARK ST,Chicago,IL,"DOH ARO AFFORDABLE HOUSING-SELF CERT 2019 CBC: ERECT A NEW 2 STORY, V-A, SFR W/ BASEMENT AND DETACHED 1 STORY, V-A 2 CAR GARAGE AS PER PLANS (OCCUPANCY: R-5 CONSTRUCTION TYPE: V-A) REPORTED_COST:237000","MPI CONTRACTING, INC.","mpi contracting,.",b1008fed4fa75b730e492019a5e65c1bfad6091c,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101012885,active,2025-03-10,2025-03-10,2514 S STARK ST,Chicago,IL,"DOH ARO AFFORDABLE HOUSING-SELF CERT 2019 CBC: ERECT A NEW 2 STORY, V-A, SFR W/ BASEMENT AND DETACHED 1 STORY, V-A 2 CAR GARAGE AS PER PLANS (OCCUPANCY: R-5 CONSTRUCTION TYPE: V-A) REPORTED_COST:237000","MPI CONTRACTING, INC.","mpi contracting,.",7dc7b1e69570b60742a79315f625dbaeef9cd8bd,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101012886,active,2025-03-10,2025-03-10,2516 S STARK ST,Chicago,IL,"DOH ARO AFFORDABLE HOUSING-SELF CERT 2019 CBC: ERECT A NEW 2 STORY, V-A, SFR W/ BASEMENT AND DETACHED 1 STORY, V-A 2 CAR GARAGE AS PER PLANS (OCCUPANCY: R-5 CONSTRUCTION TYPE: V-A) REPORTED_COST:237000","MPI CONTRACTING, INC.","mpi contracting,.",3419fcc58402184f82edbb1173e4fc18bfc0df48,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101070765,active,2026-01-21,2026-01-21,1727 W 106TH ST,Chicago,IL,"NEW SFH, TYPE V-5 NEW CONSTRUCTION. INCLUDING NEW ELECTRICAL, HVAC, AND PLUMBING SYSTEMS THROUGHOUT. NEW TWO-CAR DETACHED GARAGE. REPORTED_COST:225000",ESI MECHANICAL,esi mechanical,11915ffd6daea58650087846b4305e94adabaa7c,6,"new_construction,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074983,active,2025-10-20,2025-10-20,839 N WINCHESTER AVE,Chicago,IL,"SELF-CERT 2019 CBC: REVISION TO PERMIT #101061592 TO REVISE ELECTRICAL DIAGRAM AND SCHEDULES FOR NEW 400A SERVICE UPGRADE AND ELECTRICAL WATER HEATER SPECIFICATION FOR THE NEW CONSTRUCTION OF A (727) SQ. FT., TYPE VA FRAME, 22' HT., 3-CAR DETACHED GARAGE WITH (671) SQ. FT. 2ND FLOOR COACH HOUSE ACCESSORY DWELLING UNIT AND COVERED BALCONY IN REAR OF EXISTING 2-STORY, TYPE IIIA MASONRY, 26' HT., 4-UNIT RESIDENTIAL BUILDING (NO WORK TO PRINCIPAL BUILDING) (OCCUPANCY GROUP R-5; TYPE VA CONSTRUCTION). REPORTED_COST:225000",BUILD BRAND DEVELOPMENT LLC,build brand development,e440ebeb091e59320bfcdbaaf1e4836fb250e046,6,"new_construction,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074284,complete,2025-10-02,2025-10-02,1101 W VAN BUREN ST,Chicago,IL,"REVISION TO 10062042 TO REVISE TENANT SPACE'S UNDERGROUND AND FIRST FLOOR ELECTRICAL AND PLUMBING EQUIPMENT AND LAYOUT. (OCCUPANCY GROUPS R-2, M; CONSTRUCTION TYPE IA) REPORTED_COST:220000","POWER CONSTRUCTION COMPANY, LLC","power construction,",8ff292ffb11b9fd80cbcbd0c2b48900b18684f77,4,"generator_or_ups,indoor_or_tight_access",False,powerconstruction.net,seed_partial
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068323,active,2025-08-07,2025-08-07,939 N HARDING AVE,Chicago,IL,"SPR 2019 CBC: NEW 2-STORY+BASEMENT SFR FRAME BUILDING NEW REAR STEEL PORCH AND NEW FRONT STEEL STAIRS. NEW 2-CAR FRAME GARAGE, MECHANICAL, ELECTRICAL AND PLUMBING PER PLANS.(OCCUPANCY CLASSIFICATION R-5, CONSTRUCTION TYPE V-A)**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT ** REPORTED_COST:209000",ORTIZ & ALVARADO CONSTRUCTION INC,ortiz & alvarado construction,4fb569c548ae66da189094ca53ed68d6642ffdcc,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101063629,active,2025-03-28,2025-03-28,6010 N NEVA AVE,Chicago,IL,"SPR 2019 CBC: FULL BUILDING PERMIT FOR NEW 2 STORY+BASEMENT, SINGLE FAMILY BUILDING WITH FRONT AND REAR OPEN WOOD PORCHES AND DETACHED FRAME 3 CAR GARAGE (OCCUPANCY GROUP R-5, TYPE VA CONSTRUCTION) REPORTED_COST:200000","JK COMPLETE REMODELING & CONSTRUCTION, INC.","jk complete remodeling & construction,.",efd44caae5b567dfc79a47996de9ca258da542eb,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101070348,active,2025-08-07,2025-08-07,7905 S EXCHANGE AVE,Chicago,IL,"DDS 2019 CBC: REVISION TO PERMIT 101054966 FOR NEW CONSTRUCTION 6 STORY MIXED OCCUPANCY BUILDING WITH 43 DU. REVISION TO BUILDOUT OF 1ST FLOOR OFFICE TENANT SPACE, ADDITIONAL EXTERIOR LIGHTING FOR SITE SECURITY, REVISION TO ELECTRICAL LOAD CALCULATIONS AND EQUIPMENT. FOLLOWS PREVIOUS REVISION PERMIT 101065560. (OCCUPANCY GROUP R-2, M; TYPE IIA CONSTRUCTION) CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:200000",WG AFFORDABLE HOUSING PARTNERS LLC,wg affordable housing partners,d0d49e42f22542778d735ab28408e45de11b82c8,6,"new_construction,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101063709,active,2025-06-06,2025-06-06,4243 N DAMEN AVE,Chicago,IL,"SELF-CERT 2019 CBRC: NEW CONSTRUCTION OF A (700) SQ. FT. 1-STORY, TYPE VA FRAME, 19' HT., 1-UNIT COACH HOUSE ADU WITH BASEMENT IN REAR OF PROPERTY WITH EXISTING 2-STORY, TYPE VA FRAME, 30' HT., 2-UNIT PRINCIPAL RESIDENTIAL BUILDING WITH BASEMENT AND ROOF TOP DECK (NO WORK TO PRINCIPAL BUILDING) (OCCUPANCY GROUP R-5; TYPE VA CONSTRUCTION). REPORTED_COST:200000",GL-88 LLC,gl-88,a6b73ee60dd2820e46162da17fd92eb6ff4303fe,8,"new_construction,indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101043856,active,2025-09-10,2025-09-10,1807 S ALLPORT ST,Chicago,IL,NEW CONSTRUCTION 2-STORY STRUCTURE CONNECTED TO EXISTING BUILDING TO PROVIDE SERVICE SUPPORT SPACE AND ACCESS REPORTED_COST:200000,BLUE STAR PROPERTIES INC,blue star properties,55b0baf9e12cfdb43cb19deeb1a4a0958064ccd7,6,"new_construction,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071087,active,2025-11-07,2025-11-07,3657 S EMERALD AVE,Chicago,IL,"SPR 2019 CBRC. INTERIOR REMODELING IN AN EXISTING 2 DWELLING UNIT, 2 STORY MASONRY RESIDENTIAL BUILDING WITH BASEMENT, IN AN RS-3 ZONING DISTRICT. NEW MECHANICAL, ELECTRICAL, AND PLUMBING. ALL WORK AS PER PLANS. CERTIFIED PLAN CORRECTIONS. REPORTED_COST:200000",LP HOME REMODELING LLC,lp home remodeling,58bb699f20c01d496be83828d3d966d45020e37c,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067293,active,2025-04-15,2025-04-15,600 E GRAND AVE,Chicago,IL,"PERMIT EXPIRES ON 06/15/2025 ERECTION STARTS: 5/1/2025, ERECTION ENDS: 10/27/2025. SPR - 2019 CBC - TEMPORARY STRUCTURE FROM MAY 1ST 2025 - OCT 27TH 2025 (180 DAYS). CONSTRUCT A 72' X 36' STEEL FRAMED, OPEN AIR STRUCTURE TO ENCLOSE A BUTTERFLY HOUSE. A LETTER FROM STRUCTURE PEER REVIEWER HAS BEEN PROVIDED.REINSTATEMENT OF PERMIT #101047769 REPORTED_COST:200000",FOUNDATION MECHANICS LLC,foundation mechanics,080d1bc8dbbc9553a014fcf64a96455f4e91c175,6,"structural_steel,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101063878,active,2025-05-02,2025-05-02,835 W ADDISON ST,Chicago,IL,"SPR 2019 CBC: REVISION TO PERMIT 100978743. REVISION TO ADD A NATURAL GAS EMERGENCY GENERATOR. (OCCUPANCIES: R-2, A-3 AND S-2; CONSTRUCTION TYPE: IIA) REPORTED_COST:185000",POWERS & SONS CONSTRUCTION,powers & sons construction,84fac40eb4b2731a5dddbb96b2437e6448d8a2bf,4,"generator_or_ups,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101059224,active,2025-07-18,2025-07-18,1433 N HAMLIN AVE,Chicago,IL,"SPR 2019 CBC - PROPOSED 2 STORY/2 UNIT RESIDENCE W/BASEMENT AND ROOF ACCESS, FRONT STAIRS/LANDING, 2 SOUTH SIDE STAIRSLANDINGS, REAR DECK, AND 2 CAR GARAGE, PER PLANS. VARIATION #236-25-Z TO REDUCE THE SIDE SETBACK APPROVED 06.25.2025.**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT ** REPORTED_COST:180000",1 NAMCA LLC,1 namca,8137e630666a3fa605258b8adaa7899f497696f9,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101064204,active,2025-08-06,2025-08-06,700 N DRAKE AVE,Chicago,IL,"SPR 2019 CBRC: FULL BUILDING PERMIT OF A TWO-STORY, TWO DWELLING UNIT FRAME BUILING WITH BASEMENT, REAR DECK, PRIVATE ROOF DECK AND 2 CONCRETE PARKING PADS (OCCUPANCY GROUP R-5, TYPE V-A CONSTRUCTION) (CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS) REPORTED_COST:175000",ANM MECHANICAL SERVICES LLC,anm mechanical services,0ea52865f234c97be7e3676bbfcfa4c3aa60634c,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101069918,active,2025-12-31,2025-12-31,1048 N HONORE ST,Chicago,IL,"2019 CBC SELF CERT FOR NEW 3-STORY W/H BASEMENT RESIDENTIAL MASONRY BUILDING, REAR 3 CAR MASONRY GARAGE AND STEEL PORCH REPORTED_COST:175000","MASTERCRAFT BUILDERS & CARPENTRY, INC","mastercraft builders & carpentry,",477ee9ba9707c2c8aba2774ec0cb54a1675301de,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101050956,active,2025-10-27,2025-10-27,210 S HOYNE AVE,Chicago,IL,"SPR 2019 CBC: FULL BUILDING PERMIT FOR 2 STORY + BASEMENT, NEW SINGLE FAMILY HOUSE WITH 2 OUTDOOR PARKING SPACES (CONC. PARKING PAD) (OCCUPANCY GROUPS R-5 TYPE V-A CONSTRUCTION) (CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS) REPORTED_COST:165000",MARIA V CONTRACTING INC,maria v contracting,d06a0654d40bfd2ca681e5b08e840c6736942a8f,6,"generator_or_ups,indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
